user_id,item_id,rating,user_idx,item_idx
user_12,925,1.838903236973826,11,925
user_12,1560,4.007654581379226,11,1560
user_12,2202,4.158579922546417,11,2202
user_12,738,1.4644228879808214,11,738
user_12,1754,2.0718489716807946,11,1754
user_12,769,2.738486900095939,11,769
user_12,180,8.540340317291015,11,180
user_12,2012,1.5706179094582575,11,2012
user_12,254,3.688308112099485,11,254
user_12,279,1.0915750233034076,11,279
user_12,181,7.260649708627223,11,181
user_12,874,6.582727810390418,11,874
user_12,555,6.804840358478276,11,555
user_12,1356,4.369445062431568,11,1356
user_12,1972,2.874410391408121,11,1972
user_12,422,7.4828819195743,11,422
user_12,859,8.300060854666256,11,859
user_12,2288,2.247413482883816,11,2288
user_13,841,8.906004216559715,12,841
user_13,294,4.3925492004975055,12,294
user_13,1257,4.550703350826359,12,1257
user_13,183,5.139180297596447,12,183
user_13,1654,6.905580678697753,12,1654
user_13,687,3.347520543847142,12,687
user_13,1780,1.2065358649595022,12,1780
user_13,984,2.27106572137518,12,984
user_13,1410,4.9610431681909635,12,1410
user_13,1008,3.5380231248358163,12,1008
user_13,675,7.880649049325187,12,675
user_13,1731,1.9602106349434423,12,1731
user_13,1645,9.257187029993235,12,1645
user_13,390,9.0579446194952,12,390
user_13,1888,9.178811352399594,12,1888
user_13,2236,7.65648998742994,12,2236
user_13,22,1.9629997433523938,12,22
user_13,2012,4.943238142326101,12,2012
user_14,670,4.778429005537317,13,670
user_14,828,3.901031061015349,13,828
user_14,1439,7.484214853987032,13,1439
user_14,1838,7.294328925413289,13,1838
user_14,1977,3.929238019954351,13,1977
user_14,439,4.932826985312158,13,439
user_14,265,2.8711736576179567,13,265
user_14,1645,7.037514104466435,13,1645
user_14,1378,4.56600466119318,13,1378
user_14,215,2.195434939979938,13,215
user_14,1853,2.145389427203601,13,1853
user_14,392,3.9008861057905797,13,392
user_14,799,7.725925257725762,13,799
user_14,1007,1.2295390251835034,13,1007
user_14,1517,3.3199722386459394,13,1517
user_14,2295,2.4623754299988154,13,2295
user_14,135,9.608300391750534,13,135
user_14,2072,7.347534435739237,13,2072
user_14,992,3.0990941570705153,13,992
user_14,504,2.8671452689257517,13,504
user_14,1946,8.72227490848549,13,1946
user_14,337,2.712040267747718,13,337
user_14,1022,9.973532801775043,13,1022
user_14,175,3.540728080102597,13,175
user_14,2224,1.7589944338258148,13,2224
user_14,1677,7.218477046151723,13,1677
user_14,1141,6.4867851332575635,13,1141
user_15,1805,1.0200929782969788,14,1805
user_15,273,3.1354865054537737,14,273
user_15,1616,1.4190363894177613,14,1616
user_15,1024,1.9953681100206402,14,1024
user_15,568,5.791412237657549,14,568
user_15,523,1.3353057094693097,14,523
user_15,842,2.632429429303416,14,842
user_15,573,3.0946613265174494,14,573
user_15,563,6.8980492462349945,14,563
user_15,884,5.219384720034086,14,884
user_15,350,5.125712707499125,14,350
user_15,1844,7.91589298831862,14,1844
user_15,872,5.110492708669017,14,872
user_15,565,4.136398686262417,14,565
user_15,2221,9.662059410438996,14,2221
user_15,886,1.074639784940713,14,886
user_15,1774,3.7485370006784544,14,1774
user_15,1595,6.4845344474175075,14,1595
user_15,995,8.045283124475247,14,995
user_15,513,8.347716592827078,14,513
user_15,1126,1.4146581866965522,14,1126
user_15,2115,7.382188500018291,14,2115
user_15,189,7.4822827912463525,14,189
user_15,1638,2.926714793106413,14,1638
user_15,954,2.0149752562308283,14,954
user_15,2159,7.747175419257719,14,2159
user_15,1594,3.2455000561355027,14,1594
user_15,1519,1.015064236753095,14,1519
user_15,491,3.0121534321917496,14,491
user_15,1608,1.2796120793468129,14,1608
user_15,518,3.242680180247157,14,518
user_15,1161,4.0151762409863885,14,1161
user_15,1647,3.4426014358415635,14,1647
user_15,1538,9.279433604613201,14,1538
user_15,514,3.092796526467562,14,514
user_15,878,5.207813405002912,14,878
user_15,22,9.616848344596423,14,22
user_15,2281,8.912795422332,14,2281
user_15,1866,3.783326270794852,14,1866
user_15,970,3.9384126546172187,14,970
user_15,176,6.339964622585048,14,176
user_15,883,9.260765656788069,14,883
user_15,950,1.0899981591022299,14,950
user_15,1308,4.538078129666631,14,1308
user_15,1716,8.647979377260015,14,1716
user_16,124,7.968621613430441,15,124
user_16,969,6.802846437043791,15,969
user_16,2307,8.83412574962591,15,2307
user_16,1463,7.383425897549804,15,1463
user_16,1986,5.674375946897227,15,1986
user_16,1759,9.81745750347208,15,1759
user_16,1462,7.253704718103876,15,1462
user_16,53,6.412304591317028,15,53
user_16,978,4.679835048582082,15,978
user_16,1586,9.121712487211454,15,1586
user_16,126,3.6613818604449353,15,126
user_16,1469,1.082976347898124,15,1469
user_16,1329,2.7706647018912394,15,1329
user_16,2026,1.9856574274812324,15,2026
user_16,1882,3.8709439675576487,15,1882
user_16,1383,8.432908097126095,15,1383
user_16,1910,6.863767168285067,15,1910
user_16,49,2.5208253031034125,15,49
user_16,492,8.099395489831046,15,492
user_16,48,5.537978794894625,15,48
user_16,439,5.614431617064673,15,439
user_16,1793,4.25900962882786,15,1793
user_16,2075,8.781547283398211,15,2075
user_16,1177,3.864945734702134,15,1177
user_16,1087,1.847257846027198,15,1087
user_16,795,3.7245609457475055,15,795
user_16,728,7.438181916410971,15,728
user_16,590,6.91823698122996,15,590
user_16,1210,2.6921543819822005,15,1210
user_16,1676,2.006058691944478,15,1676
user_16,378,6.947791825615717,15,378
user_16,155,7.08739152089421,15,155
user_16,768,4.295346734895136,15,768
user_16,1780,8.585212451761718,15,1780
user_16,1730,9.803846834199252,15,1730
user_16,1573,2.8508070110445587,15,1573
user_16,327,6.193618441354255,15,327
user_16,193,1.0481169610354524,15,193
user_16,302,7.417489564236586,15,302
user_16,142,4.72853902206986,15,142
user_16,608,2.7394230421284833,15,608
user_16,1871,7.769997295879386,15,1871
user_16,25,8.295839178004726,15,25
user_16,267,2.0004985105834354,15,267
user_17,802,6.77152067487441,16,802
user_17,2143,2.2998077763804865,16,2143
user_17,2014,6.701400566539379,16,2014
user_17,1881,4.643790617958395,16,1881
user_17,1168,5.182694058695185,16,1168
user_17,777,8.212873656207854,16,777
user_17,2115,3.9924943541167455,16,2115
user_17,830,2.322991424470184,16,830
user_17,2033,8.861078202097065,16,2033
user_17,1483,2.909175182797042,16,1483
user_17,1702,3.6462688349917842,16,1702
user_17,364,7.359310530123602,16,364
user_17,630,7.151952853518465,16,630
user_17,252,8.203600191554457,16,252
user_17,1468,2.6547997730314696,16,1468
user_17,826,4.17051903982783,16,826
user_17,1675,2.1329491506063496,16,1675
user_17,2329,5.869352324517438,16,2329
user_17,2225,3.633135332848311,16,2225
user_17,2086,7.2004207690770645,16,2086
user_17,122,1.0030993118608698,16,122
user_17,1913,1.5371469861362133,16,1913
user_18,173,5.573873575338003,17,173
user_18,1283,2.024046976424345,17,1283
user_18,1446,2.9920130435576047,17,1446
user_18,1916,9.988471648538583,17,1916
user_18,867,8.254258541052215,17,867
user_18,1980,4.148825371908304,17,1980
user_18,1616,5.882993475538095,17,1616
user_18,2325,4.744154430105339,17,2325
user_18,1785,1.3275060886077084,17,1785
user_18,1455,8.008093082916158,17,1455
user_18,1340,7.4528750190090465,17,1340
user_18,355,4.679220830462899,17,355
user_18,1280,8.613074231925648,17,1280
user_18,2083,5.81265185400293,17,2083
user_18,149,1.586875954706231,17,149
user_18,2068,3.334656612221932,17,2068
user_18,1495,5.155955524772614,17,1495
user_18,1254,1.9310431483971744,17,1254
user_18,1003,6.139730735766145,17,1003
user_18,1695,2.085113455150613,17,1695
user_18,1257,2.804573669358237,17,1257
user_18,302,9.045852952044056,17,302
user_18,455,9.998311492371105,17,455
user_18,1943,5.952280096420181,17,1943
user_18,2160,6.576837491185884,17,2160
user_19,743,3.967327332713243,18,743
user_19,1562,7.07309674757447,18,1562
user_19,2046,2.5525500147570677,18,2046
user_19,1238,2.0956589673429997,18,1238
user_19,295,8.052761001331268,18,295
user_19,2336,8.596973889884492,18,2336
user_19,483,7.014805258144739,18,483
user_19,1903,2.423762537900276,18,1903
user_19,2096,3.1652916907828472,18,2096
user_19,497,9.200581372856005,18,497
user_19,372,3.5983364391978068,18,372
user_19,1310,8.369744645774059,18,1310
user_19,2316,3.5734356001936143,18,2316
user_19,1651,9.45516312391091,18,1651
user_19,930,9.230076215533026,18,930
user_19,1545,1.3893685626590915,18,1545
user_19,448,7.933725881806677,18,448
user_19,1810,2.5251558421096636,18,1810
user_19,792,2.9374446331574333,18,792
user_19,2023,5.138606910983282,18,2023
user_19,2159,6.18686334774505,18,2159
user_19,2285,3.932197470734428,18,2285
user_19,1491,6.178450289987883,18,1491
user_19,73,2.5359253420702292,18,73
user_19,444,1.2010388894293338,18,444
user_19,2247,6.141019495255868,18,2247
user_19,730,5.65673733966087,18,730
user_19,517,7.206885676683324,18,517
user_19,1365,6.848398557710421,18,1365
user_19,1104,9.077377422105599,18,1104
user_19,1509,5.135217581453913,18,1509
user_19,296,1.0753252722364781,18,296
user_19,635,6.6758741343716865,18,635
user_19,1960,7.076191866428966,18,1960
user_20,548,5.094918810844612,19,548
user_20,350,1.9604119898602355,19,350
user_20,363,1.7734962405558665,19,363
user_20,59,3.5357703661981397,19,59
user_20,927,7.772721636676067,19,927
user_20,1049,3.3489968978583153,19,1049
user_20,821,8.328978210710542,19,821
user_20,2021,8.376932322693676,19,2021
user_20,1476,5.114006542285398,19,1476
user_20,1629,3.70709958613577,19,1629
user_20,588,6.3790043743813225,19,588
user_20,589,8.294771340611295,19,589
user_20,1241,1.581137182007594,19,1241
user_20,1565,9.580811889939422,19,1565
user_20,1255,6.8131024744744515,19,1255
user_20,1854,4.583329806750797,19,1854
user_20,2004,5.554173119829451,19,2004
user_20,1870,4.470332470991719,19,1870
user_20,1497,4.713499262164961,19,1497
user_20,1227,6.360549497579086,19,1227
user_20,422,1.5421644717145333,19,422
user_20,1664,2.5783941248646594,19,1664
user_20,228,3.043356128231731,19,228
user_20,208,4.667628468505088,19,208
user_20,1687,4.339517766195794,19,1687
user_20,1046,7.499841037016167,19,1046
user_20,1808,3.3326143183659065,19,1808
user_20,1162,1.513649202463481,19,1162
user_20,856,1.4989802153700793,19,856
user_20,1587,1.1018177719598161,19,1587
user_20,1879,1.3422340588540387,19,1879
user_20,2204,8.72794607272979,19,2204
user_20,1689,7.27518626001772,19,1689
user_20,162,9.96338049308238,19,162
user_20,797,1.1828145530953593,19,797
user_20,501,8.641013959677874,19,501
user_20,166,7.264506963396191,19,166
user_20,2182,6.763081883288437,19,2182
user_21,2152,2.9691928997756563,20,2152
user_21,1096,4.810410271364969,20,1096
user_21,1846,6.5926975675096635,20,1846
user_21,1468,8.47519126618834,20,1468
user_21,1155,5.946908684311564,20,1155
user_21,1589,2.5941385377793464,20,1589
user_21,1,9.565655724774937,20,1
user_21,2184,1.8101363459220026,20,2184
user_21,147,4.304073619117229,20,147
user_21,1517,9.291915466335366,20,1517
user_21,1959,6.421001174328982,20,1959
user_21,1469,6.963870351023678,20,1469
user_21,1091,3.71523380057383,20,1091
user_21,140,1.7068469981517225,20,140
user_22,1524,2.2985734137047347,21,1524
user_22,128,9.884396263845419,21,128
user_22,2305,7.935766597015799,21,2305
user_22,998,7.482137641153178,21,998
user_22,1424,2.949540243464267,21,1424
user_22,136,9.146409405546088,21,136
user_22,2069,5.265286997389889,21,2069
user_22,1601,3.6789035757983766,21,1601
user_22,753,6.8935022929456125,21,753
user_22,699,2.9057676488776543,21,699
user_22,731,9.168090676643033,21,731
user_22,2207,8.68909285960271,21,2207
user_22,713,5.184202324862411,21,713
user_22,1196,2.71591679469385,21,1196
user_22,643,5.46853711208195,21,643
user_22,1226,2.342243958017243,21,1226
user_22,715,3.4286399621953887,21,715
user_22,800,5.344591515318192,21,800
user_22,625,1.1902576694392542,21,625
user_22,1538,7.891503431921812,21,1538
user_22,1558,2.772233894670979,21,1558
user_22,1136,8.799501315570133,21,1136
user_22,149,1.200338446778749,21,149
user_22,1565,5.789185216316027,21,1565
user_22,1850,7.9898585944955,21,1850
user_22,1870,3.141535899814069,21,1870
user_22,144,7.367977541901969,21,144
user_22,347,7.4878104218807096,21,347
user_22,515,6.740592993227313,21,515
user_22,1588,4.278274582573041,21,1588
user_22,225,8.065583183343008,21,225
user_23,1981,6.678901421926337,22,1981
user_23,1515,6.442731652978066,22,1515
user_23,2206,6.205700359493029,22,2206
user_23,1111,5.2690874578008,22,1111
user_23,2182,8.6718729941975,22,2182
user_23,1530,6.933995832614358,22,1530
user_23,2024,8.036760533494542,22,2024
user_23,353,2.0396962538127084,22,353
user_23,1746,1.4490877371169815,22,1746
user_23,959,1.2567565803680079,22,959
user_23,925,2.324853869262335,22,925
user_23,1828,7.003071012289742,22,1828
user_23,2198,5.446195801670537,22,2198
user_23,1095,7.770270305458638,22,1095
user_24,674,4.473261798364205,23,674
user_24,71,7.218089985048678,23,71
user_24,144,8.093376807531282,23,144
user_24,1095,8.588403118535807,23,1095
user_24,1946,8.391523484105115,23,1946
user_24,981,8.526221766999821,23,981
user_24,464,7.008880848200928,23,464
user_24,1245,4.6344796234521395,23,1245
user_24,1995,7.005581686574534,23,1995
user_24,13,8.530609006539219,23,13
user_24,307,4.15578218161979,23,307
user_24,688,3.668571912628361,23,688
user_24,892,4.093364953946471,23,892
user_24,1471,5.961550564264315,23,1471
user_24,1414,1.4719948733255008,23,1414
user_25,1764,2.7354040339005525,24,1764
user_25,2316,9.690934208369129,24,2316
user_25,1505,6.995749419507062,24,1505
user_25,784,8.698151927111429,24,784
user_25,2218,5.728661827573926,24,2218
user_25,1158,3.129740849767357,24,1158
user_25,1042,6.1069092798992815,24,1042
user_25,582,1.6114559849383818,24,582
user_25,139,8.669756471285881,24,139
user_25,2243,6.846211911672188,24,2243
user_25,180,3.5457139550558208,24,180
user_25,1884,3.470224181702811,24,1884
user_25,1703,9.125254175424814,24,1703
user_25,1742,8.568163893960989,24,1742
user_25,1915,7.867978051519275,24,1915
user_25,1264,4.733127124628793,24,1264
user_25,984,8.852545762727418,24,984
user_25,1431,3.222011110519251,24,1431
user_25,33,1.2182852603724599,24,33
user_25,181,4.894929626319488,24,181
user_25,2212,9.275727629557261,24,2212
user_25,945,6.1410431371418435,24,945
user_25,2184,3.0649217563002886,24,2184
